cluster	rep_chain	chain
1588	2qlt:A	2qlt:A
1589	2qlx:B	2qlx:A
1589	2qlx:B	2qlx:B
1590	2qmu:B	2qmu:B
1591	2qmu:C	2dcu:B
1591	2qmu:C	2qmu:C
1592	2qnd:A	2qnd:A
1592	2qnd:A	2qnd:B
1593	2qng:A	2qng:A
1594	2qoj:Z	2qoj:Z
1594	2qoj:Z	3uvf:A
1595	2qp2:A	2qp2:A
1596	2qpx:A	2qpx:A
1597	2qq4:A	1r9p:A
1597	2qq4:A	1su0:B
1597	2qq4:A	2qq4:A
1597	2qq4:A	2qq4:F
1597	2qq4:A	2qq4:H
1597	2qq4:A	2qq4:I
1597	2qq4:A	2qq4:J
1597	2qq4:A	5xt6:C
1597	2qq4:A	5xt6:D
1597	2qq4:A	6a6f:A
1597	2qq4:A	6a6f:B
1597	2qq4:A	6a6g:C
1597	2qq4:A	6a6g:D
1597	2qq4:A	6jzw:A
1597	2qq4:A	6jzw:D
1597	2qq4:A	6nzu:D
1597	2qq4:A	6nzu:H
1597	2qq4:A	8odq:A
1597	2qq4:A	8odq:C
1598	2qqg:B	2od9:B
1598	2qqg:B	2qqg:B
1599	2qqw:A	2qqw:A
1600	2qsw:A	2qsw:A
1601	2qt0:A	2qt0:A
1602	2qt7:A	2qt7:A
1602	2qt7:A	2qt7:B
1603	2qub:E	2qub:E
1603	2qub:E	2z8z:A
1603	2qub:E	3a70:A
1603	2qub:E	3a70:C
1604	2qv6:A	2qv6:A
1604	2qv6:A	2qv6:B
1604	2qv6:A	2qv6:C
1604	2qv6:A	2qv6:D
1605	2qv7:A	2qv7:A
1606	2qvh:B	2qvh:A
1606	2qvh:B	2qvh:B
1607	2qvm:A	2qvm:A
1608	2qw5:B	2qw5:A
1608	2qw5:B	2qw5:B
1609	2qxf:A	2qxf:A
1609	2qxf:A	3c94:A
1609	2qxf:A	4jrp:A
1609	2qxf:A	4jrp:B
1609	2qxf:A	4rg8:A
1610	2qyv:B	2qyv:A
1610	2qyv:B	2qyv:B
1610	2qyv:B	3mru:A
1611	2r01:A	2r01:A
1612	2r16:A	2r16:A
1613	2r1d:I	2r1d:B
1613	2r1d:I	2r1d:I
1613	2r1d:I	2xb6:C
1613	2r1d:I	3mw3:A
1613	2r1d:I	3mw4:A
1613	2r1d:I	3vkf:C
1613	2r1d:I	3vkf:D
1613	2r1d:I	5z8y:D
1614	2r25:A	2r25:A
1615	2r2d:B	2r2d:B
1615	2r2d:B	2r2d:C
1615	2r2d:B	2r2d:E
1615	2r2d:B	6cgy:A
1615	2r2d:B	6cgy:H
1615	2r2d:B	6cgy:L
1615	2r2d:B	6cgz:C
1615	2r2d:B	6n9q:D
1615	2r2d:B	6n9r:P
1615	2r2d:B	6n9r:X
1616	2r5v:B	2r5v:B
1616	2r5v:B	3zgj:B
1616	2r5v:B	7yvv:A
1617	2r6x:B	2r6x:B
1617	2r6x:B	2zhz:A
1617	2r6x:B	2zhz:B
1617	2r6x:B	2zhz:C
1617	2r6x:B	6d5x:A
1617	2r6x:B	6d5x:B
1617	2r6x:B	6d5x:C
1617	2r6x:B	8d32:A
1618	2r72:A	2r72:A
1618	2r72:A	2yi9:E
1619	2r7d:A	2r7d:A
1620	2r8d:A	2pls:I
1620	2r8d:A	2pls:J
1620	2r8d:A	2r8d:A
1620	2r8d:A	3ded:A
1620	2r8d:A	3ded:B
1621	2ra3:I	1bzx:I
1621	2ra3:I	2fi4:I
1621	2ra3:I	2ra3:C
1621	2ra3:I	2ra3:I
1621	2ra3:I	4bnr:I
1622	2ra6:D	2ra6:C
1622	2ra6:D	2ra6:D
1622	2ra6:D	8aei:A
1623	2rag:B	2rag:A
1623	2rag:B	2rag:B
1623	2rag:B	3b40:A
1624	2rar:A	2rar:A
1624	2rar:A	3r4c:A
1625	2rau:A	2rau:A
1626	2rc6:A	2rc6:A
1627	2rcc:A	2rcc:A
1627	2rcc:A	2rcc:B
1627	2rcc:A	2rcc:C
1627	2rcc:A	6zjk:A
1627	2rcc:A	6zjk:B
1628	2rcy:A	2rcy:A
1628	2rcy:A	2rcy:B
1628	2rcy:A	2rcy:C
1628	2rcy:A	2rcy:D
1628	2rcy:A	2rcy:E
1629	2rd4:C	2rd4:C
1630	2rdn:A	2rdn:A
1631	2re1:A	2re1:A
1631	2re1:A	2re1:B
1632	2rex:C	2rex:A
1632	2rex:C	2rex:C
1633	2rg4:A	2rg4:A
1633	2rg4:A	2rg4:B
1633	2rg4:A	3bvc:A
1633	2rg4:A	3bvc:B
1634	2rhk:B	2rhk:A
1634	2rhk:B	2rhk:B
1635	2rhk:D	2rhk:C
1635	2rhk:D	2rhk:D
1635	2rhk:D	3d2n:A
1635	2rhk:D	3d2s:A
1635	2rhk:D	5u6l:A
1635	2rhk:D	5u9b:A
1636	2rjb:C	2rjb:A
1636	2rjb:C	2rjb:C
1636	2rjb:C	2rjb:D
1637	2rji:A	2rji:A
1638	2rjq:A	2rjp:D
1638	2rjq:A	2rjq:A
1638	2rjq:A	3q2h:A
1639	2rkn:A	2rkn:A
1640	2rld:A	2rld:A
1640	2rld:A	2rld:B
1640	2rld:A	2rld:C
1640	2rld:A	2rld:D
1640	2rld:A	2rld:E
1641	2rr4:A	2rr4:A
1642	2rsd:A	2rsd:A
1643	2rsi:A	2rsi:A
1644	2ruu:A	2rsh:A
1644	2ruu:A	2ruu:A
1645	2scp:B	2hq8:B
1645	2scp:B	2scp:A
1645	2scp:B	2scp:B
1646	2shk:A	1shk:A
1646	2shk:A	1shk:B
1646	2shk:A	2dft:A
1646	2shk:A	2dft:B
1646	2shk:A	2dft:C
1646	2shk:A	2dft:D
1646	2shk:A	2iyy:A
1646	2shk:A	2shk:A
1646	2shk:A	2shk:B
1647	2uur:A	2uur:A
1648	2uvp:C	2uvp:A
1648	2uvp:C	2uvp:B
1648	2uvp:C	2uvp:C
1648	2uvp:C	2uvp:D
1649	2uyd:X	2uyd:X
1649	2uyd:X	4o6s:A
1650	2uzg:A	2uzg:A
1650	2uzg:A	6kcz:A
1651	2uzh:B	1iv4:A
1651	2uzh:B	1iv4:B
1651	2uzh:B	1iv4:C
1651	2uzh:B	1t0a:A
1651	2uzh:B	1t0a:B
1651	2uzh:B	1t0a:C
1651	2uzh:B	1vha:A
1651	2uzh:B	1vha:B
1651	2uzh:B	1vha:C
1651	2uzh:B	2pmp:A
1651	2uzh:B	2uzh:A
1651	2uzh:B	2uzh:B
1651	2uzh:B	2uzh:C
1651	2uzh:B	3b6n:A
1651	2uzh:B	3esj:A
1651	2uzh:B	3fpi:A
1651	2uzh:B	3mbm:A
1651	2uzh:B	3mbm:B
1651	2uzh:B	3mbm:C
1651	2uzh:B	4c81:A
1651	2uzh:B	5b8f:A
1651	2uzh:B	5b8f:B
1651	2uzh:B	5b8f:C
1651	2uzh:B	5esv:E
1651	2uzh:B	5esv:F
1651	2uzh:B	5esv:G
1651	2uzh:B	5iwy:A
1651	2uzh:B	5iwy:B
1651	2uzh:B	5iwy:C
1652	2uzp:A	2uzp:A
1653	2uzp:B	2uzp:B
1654	2v08:B	2dge:A
1654	2v08:B	2dge:B
1654	2v08:B	2dge:C
1654	2v08:B	2dge:D
1654	2v08:B	2v08:A
1654	2v08:B	2v08:B
1654	2v08:B	2zon:G
1655	2v0n:B	2v0n:A
1655	2v0n:B	2v0n:B
1656	2v27:A	2v27:A
1656	2v27:A	2v27:B
1657	2v3b:A	2v3b:A
1658	2v55:A	2v55:A
1658	2v55:A	4uak:A
1659	2v73:A	2v73:A
1659	2v73:A	5fre:B
1660	2v83:B	2v83:A
1660	2v83:B	2v83:B
1660	2v83:B	2v83:C
1660	2v83:B	2v88:B
1660	2v83:B	2v89:B
1661	2v89:D	2v89:D
1662	2v89:E	2v89:E
1663	2v8l:A	2v8l:A
1664	2v8u:B	2v8u:A
1664	2v8u:B	2v8u:B
1665	2v9k:A	2v9k:A
1666	2vac:A	2vac:A
1667	2vb2:X	2vb2:X
1668	2vbm:A	2vbm:A
1669	2vbn:B	2vbn:A
1669	2vbn:B	2vbn:B
1669	2vbn:B	3ko2:F
1669	2vbn:B	3ko2:G
1669	2vbn:B	5a74:A
1669	2vbn:B	5a74:B
1670	2vbv:A	2vbv:A
1671	2vcg:B	2vcg:B
1672	2vcg:C	2vcg:C
1673	2vcg:D	2gh6:D
1673	2vcg:D	2vcg:A
1673	2vcg:D	2vcg:D
1673	2vcg:D	5g0x:A
1673	2vcg:D	5g0x:C
1673	2vcg:D	5li3:A
1673	2vcg:D	5li3:B
1673	2vcg:D	6gjk:A
1673	2vcg:D	6gjk:B
1673	2vcg:D	8szu:A
1673	2vcg:D	8szu:B
1674	2vdn:B	2vdn:B
1674	2vdn:B	3v4v:B
1674	2vdn:B	3vi4:D
1674	2vdn:B	4um8:D
1674	2vdn:B	4wk4:B
1674	2vdn:B	5e6s:B
1674	2vdn:B	5e6s:D
1674	2vdn:B	5hdb:D
1674	2vdn:B	5nem:B
1674	2vdn:B	6bxb:A
1674	2vdn:B	7ceb:B
1674	2vdn:B	7cec:B
1674	2vdn:B	7nwl:B
1674	2vdn:B	7p2d:B
1675	2vdn:C	2vdn:C
1676	2vf8:A	2r6f:A
1676	2vf8:A	2r6f:B
1676	2vf8:A	2vf7:C
1676	2vf8:A	2vf8:A
1676	2vf8:A	3pih:A
1676	2vf8:A	3uwx:A
1676	2vf8:A	3zqj:A
1676	2vf8:A	3zqj:B
1676	2vf8:A	3zqj:C
1677	2vfj:D	2vfj:D
1678	2vh3:A	2vh3:A
1678	2vh3:A	2vh3:B
1679	2vh9:B	2vh9:B
1680	2vhc:A	1w4b:A
1680	2vhc:A	1w4b:B
1680	2vhc:A	1w4b:C
1680	2vhc:A	2vhc:A
1680	2vhc:A	2vhc:B
1680	2vhc:A	2vhc:C
1681	2vhf:B	2vhf:B
1682	2vic:B	2f4f:A
1682	2vic:B	2f4f:B
1682	2vic:B	2vic:A
1682	2vic:B	2vic:B
1682	2vic:B	2xqc:A
1682	2vic:B	2xqc:D
1683	2vjl:B	2vjl:A
1683	2vjl:B	2vjl:B
1684	2vk6:A	2vk6:A
1684	2vk6:A	4x49:A
1684	2vk6:A	7a5x:A
1684	2vk6:A	7a5x:B
1685	2vkr:F	1xer:A
1685	2vkr:F	2vkr:F
1686	2vl1:A	2vl1:A
1687	2vl1:B	2vl1:B
1687	2vl1:B	6r79:C
1688	2vm5:A	2vm5:A
1689	2vm9:A	2vm9:A
1689	2vm9:A	2wn2:A
1689	2vm9:A	2wn2:B
1689	2vm9:A	2wn2:C
1690	2vmg:A	2vmg:A
1690	2vmg:A	2vng:B
1691	2vn2:C	2vn2:A
1691	2vn2:C	2vn2:C
1692	2vnp:B	1r67:A
1692	2vnp:B	1x83:A
1692	2vnp:B	1x83:B
1692	2vnp:B	2vnp:B
1693	2vo9:B	2vo9:B
1693	2vo9:B	6akv:A
1694	2vov:A	2vov:A
1695	2vpe:D	2vpb:B
1695	2vpe:D	2vpe:D
1695	2vpe:D	3zpv:R
1696	2vpe:P	2vpe:P
1697	2vpt:A	2vpt:A
1697	2vpt:A	5b5s:A
1698	2vqg:D	2vqg:D
1699	2vr0:C	2vr0:C
1699	2vr0:C	2vr0:F
1700	2vrn:B	2vrn:A
1700	2vrn:B	2vrn:B
1701	2vrt:B	2c0b:L
1701	2vrt:B	2vrt:A
1701	2vrt:B	2vrt:B
1701	2vrt:B	5f6c:A
1701	2vrt:B	5f6c:B
1702	2vrw:B	2vrw:B
1702	2vrw:B	6nfa:A
1703	2vrz:B	2vrz:A
1703	2vrz:B	2vrz:B
1704	2vsc:C	2vsc:C
1704	2vsc:C	2vsc:D
1705	2vu4:A	2vu4:A
1705	2vu4:A	4rti:A
1706	2vun:A	2vun:A
1706	2vun:A	2vun:B
1706	2vun:A	2vun:C
1706	2vun:A	2vun:D
1707	2vut:E	2vut:E
1708	2vut:M	2vus:L
1708	2vut:M	2vut:M
1709	2vuz:A	2vuz:A
1710	2vvd:A	2vvd:A
1711	2vve:B	2vve:B
1712	2vvf:D	2vvf:D
1712	2vvf:D	2vvf:E
1712	2vvf:D	2vvf:F
1713	2vy5:A	2vy5:A
1714	2vyo:A	2vyo:A
1715	2vzr:A	2vzr:A
1715	2vzr:A	2w1w:B
1715	2vzr:A	2wz8:A
1715	2vzr:A	4qb2:A
1716	2w0m:A	2w0m:A
1717	2w0q:A	2w0q:A
1717	2w0q:A	2w0q:B
1718	2w0s:B	2w0s:B
1719	2w0t:A	2w0t:A
1720	2w16:B	2w16:B
1721	2w16:C	2w16:C
1722	2w27:B	2w27:A
1722	2w27:B	2w27:B
1723	2w2n:P	2w2n:P
1723	2w2n:P	2xtj:P
1723	2w2n:P	3gcw:P
1723	2w2n:P	3p5c:P
1723	2w2n:P	7kev:A
1724	2w3j:A	2w3j:A
1724	2w3j:A	2w87:B
1725	2w3o:A	2w3o:A
1726	2w3o:C	2w3o:C
1727	2w3o:D	2w3o:D
1728	2w4l:B	1vq2:A
1728	2w4l:B	2w4l:A
1728	2w4l:B	2w4l:B
1728	2w4l:B	2w4l:C
1728	2w4l:B	2w4l:D
1728	2w4l:B	2w4l:E
1728	2w4l:B	2w4l:F
1729	2w4z:A	2w4z:A
1729	2w4z:A	2w4z:B
1729	2w4z:A	2w4z:C
1730	2w57:B	1mzb:A
1730	2w57:B	2o03:A
1730	2w57:B	2w57:A
1730	2w57:B	2w57:B
1730	2w57:B	2xig:A
1730	2w57:B	2xig:B
1730	2w57:B	2xig:C
1730	2w57:B	2xig:D
1730	2w57:B	3eyy:A
1730	2w57:B	3eyy:B
1730	2w57:B	3mwm:B
1730	2w57:B	4ets:A
1730	2w57:B	4ets:B
1730	2w57:B	4rb1:A
1730	2w57:B	4rb1:B
1730	2w57:B	4rb2:C
1730	2w57:B	4rb2:D
1730	2w57:B	5fd6:A
1730	2w57:B	5fd6:B
1730	2w57:B	5nhk:A
1730	2w57:B	5nhk:B
1730	2w57:B	5nhk:C
1730	2w57:B	5nhk:D
1730	2w57:B	6h1c:A
1730	2w57:B	7vo0:G
1730	2w57:B	7vo0:H
1730	2w57:B	7vo0:K
1730	2w57:B	7vo0:L
1730	2w57:B	7vo0:M
1730	2w57:B	7vo0:N
1730	2w57:B	7vo9:G
1730	2w57:B	7vo9:H
1730	2w57:B	7vo9:M
1730	2w57:B	7vo9:N
1730	2w57:B	7vpd:M
1730	2w57:B	7vpd:N
1730	2w57:B	7vpz:M
1730	2w57:B	7vpz:N
1730	2w57:B	7x74:G
1730	2w57:B	7x74:H
1730	2w57:B	7x74:M
1730	2w57:B	7x74:N
1731	2w5z:C	2w5z:C
1732	2w68:A	2w68:A
1733	2w83:D	2w83:C
1733	2w83:D	2w83:D
1734	2w8d:B	2w8d:B
1735	2w9m:A	2w9m:A
1735	2w9m:A	3au2:A
1736	2wad:C	2wad:C
1737	2wag:A	2wag:A
1738	2wat:C	2qg8:A
1738	2wat:C	2wat:A
1738	2wat:C	2wat:B
1738	2wat:C	2wat:C
1739	2wbt:B	2wbt:A
1739	2wbt:B	2wbt:B
1740	2wbx:A	2wbx:A
1741	2wby:F	2wby:F
1742	2wc9:A	2wc9:A
1743	2wcj:A	2wcj:A
1744	2wd6:B	2wd6:A
1744	2wd6:B	2wd6:B
1745	2wda:A	1j0n:A
1745	2wda:A	2wda:A
1746	2wdb:C	2wdb:C
1747	2wdd:A	2wdd:A
1747	2wdd:A	4uwq:A
1748	2wfk:A	2wfk:A
1748	2wfk:A	2wfk:B
1748	2wfk:A	2wfk:C
1748	2wfk:A	2wfk:D
1748	2wfk:A	2wfk:E
1749	2wg8:C	2wg8:C
1749	2wg8:C	2wg9:A
1750	2whi:A	2whi:A
1750	2whi:A	2whi:B
1750	2whi:A	2whi:C
1750	2whi:A	2whi:D
1750	2whi:A	2whi:E
1750	2whi:A	2whi:F
1751	2whk:A	2whk:A
1752	2whx:A	2whx:A
1753	2whx:C	2whx:C
1754	2wii:C	2wii:C
1755	2wim:A	2wim:A
1756	2win:Q	2win:N
1756	2win:Q	2win:Q
1757	2wjd:A	2wjd:A
1757	2wjd:A	2wjf:A
1758	2wjh:A	2wjh:A
1759	2wjh:B	2wjh:B
1760	2wjs:A	2wjs:A
1760	2wjs:A	5mc9:A
1761	2wjv:D	2wjv:D
1762	2wkn:A	2wkn:A
1762	2wkn:A	2wkn:B
1762	2wkn:A	2wkn:C
1762	2wkn:A	2wkn:D
1763	2wnh:A	2wnh:A
1763	2wnh:A	2wnh:B
1764	2wob:A	1g43:A
1764	2wob:A	1nbc:A
1764	2wob:A	1nbc:B
1764	2wob:A	2wnx:A
1764	2wob:A	2wob:A
1764	2wob:A	3zqw:A
1764	2wob:A	3zqx:A
1764	2wob:A	4b96:A
1764	2wob:A	4b97:A
1764	2wob:A	4b9c:A
1764	2wob:A	4b9f:A
1764	2wob:A	4b9p:A
1764	2wob:A	4jo5:A
1764	2wob:A	6d5b:B
1764	2wob:A	6sl4:C
1765	2woo:A	2woj:A
1765	2woo:A	2woj:B
1765	2woo:A	2woo:A
1765	2woo:A	2woo:B
1765	2woo:A	2woo:C
1765	2woo:A	2woo:D
1765	2woo:A	2woo:E
1765	2woo:A	2woo:F
1765	2woo:A	3a37:A
1765	2woo:A	3a37:B
1765	2woo:A	3idq:A
1765	2woo:A	3iqw:A
1765	2woo:A	3iqw:B
1765	2woo:A	3sjc:A
1765	2woo:A	3sjc:B
1765	2woo:A	3sjd:A
1765	2woo:A	3sjd:B
1765	2woo:A	3ug7:B
1765	2woo:A	3ug7:C
1765	2woo:A	3zq6:C
1765	2woo:A	3zq6:D
1765	2woo:A	4xtr:A
1765	2woo:A	4xtr:B
1765	2woo:A	5bw8:A
1765	2woo:A	5bw8:B
1765	2woo:A	6so5:A
1765	2woo:A	6so5:B
1765	2woo:A	7ru9:A
1765	2woo:A	7ru9:B
1765	2woo:A	7ruc:A
1765	2woo:A	7ruc:B
1765	2woo:A	7spy:A
1765	2woo:A	7sq0:A
1765	2woo:A	7sq0:B
1765	2woo:A	8cr1:A
1765	2woo:A	8cr1:B
1765	2woo:A	8cr2:A
1765	2woo:A	8cr2:B
1765	2woo:A	8odv:A
1765	2woo:A	8odv:B
1766	2wp4:A	2wp4:A
1766	2wp4:A	2wp4:B
1767	2wqd:A	2hwg:A
1767	2wqd:A	2hwg:B
1767	2wqd:A	2wqd:A
1768	2wta:A	1im5:A
1768	2wta:A	2wt9:A
1768	2wta:A	2wt9:B
1768	2wta:A	2wta:A
1768	2wta:A	3r2j:C
1768	2wta:A	3r2j:D
1768	2wta:A	3v8e:B
1769	2wtf:B	2wtf:B
1769	2wtf:B	5vtp:A
1770	2wtp:B	2wtp:A
1770	2wtp:B	2wtp:B
1771	2wtz:A	2wtz:A
1772	2wtz:B	2wtz:B
1773	2wtz:D	2wtz:D
1774	2ww0:D	2ww0:D
1774	2ww0:D	5swi:A
1774	2ww0:D	5swi:B
1774	2ww0:D	5swi:C
1774	2ww0:D	5swi:D
1774	2ww0:D	6f90:A
1774	2ww0:D	6f92:B
1774	2ww0:D	6f92:C
1775	2ww8:A	2ww8:A
1776	2wym:A	2wym:A
1776	2wym:A	2wym:B
1776	2wym:A	2wym:C
1776	2wym:A	2wym:D
1776	2wym:A	2wym:E
1776	2wym:A	2wym:F
1776	2wym:A	3bv6:A
1776	2wym:A	3bv6:B
1776	2wym:A	3bv6:C
1776	2wym:A	3bv6:D
1776	2wym:A	3bv6:E
1776	2wym:A	3bv6:F
1777	2wyn:C	2wyn:A
1777	2wyn:C	2wyn:C
1778	2wys:A	2wys:A
1779	2wzf:A	2wzf:A
1780	2x19:B	2x19:B
1780	2x19:B	3zjy:B
1781	2x2y:B	2x2y:B
1781	2x2y:B	3tp4:A
1781	2x2y:B	3tp4:B
1782	2x3b:B	2x3b:A
1782	2x3b:B	2x3b:B
1783	2x3j:A	2w02:B
1783	2x3j:A	2x3j:A
1783	2x3j:A	2x3j:B
1784	2x49:A	2x49:A
1785	2x4h:C	2x4h:A
1785	2x4h:C	2x4h:B
1785	2x4h:C	2x4h:C
1785	2x4h:C	2x4h:D
1786	2x5c:B	2x5c:B
1787	2x5f:B	2x5f:A
1787	2x5f:B	2x5f:B
1788	2x5r:A	2x5r:A
1789	2x5z:B	2x5z:A
1789	2x5z:B	2x5z:B
1790	2x7a:J	2x7a:I
1790	2x7a:J	2x7a:J
1791	2x7m:A	2x7m:A
1792	2x7q:A	2x7q:A
1793	2xb2:G	2xb2:G
1794	2xb2:T	2xb2:T
1795	2xb3:A	2xb3:A
1796	2xc1:B	2vfn:A
1796	2xc1:B	2xc1:A
1796	2xc1:B	2xc1:B
1796	2xc1:B	2xc1:C
1797	2xcm:D	2xcm:D
1798	2xcm:F	2xcm:F
1799	2xcn:C	2xcn:C
1799	2xcn:C	3lon:B
1800	2xd4:A	2xd4:A
1801	2xdb:A	2xdb:A
1802	2xdg:B	2xdg:A
1802	2xdg:B	2xdg:B
1803	2xdh:A	2xdh:A
1804	2xec:D	2xec:A
1804	2xec:D	2xec:D
1805	2xev:B	2xev:B
1806	2xfd:A	2xfd:A
1807	2xfg:B	2xfg:B
1808	2xfv:B	2xfv:A
1808	2xfv:B	2xfv:B
1809	2xi3:A	1gx6:A
1809	2xi3:A	2xi3:A
1809	2xi3:A	2xwy:A
1809	2xi3:A	4j04:A
1809	2xi3:A	4wtc:A
1810	2xj7:B	2chn:B
1810	2xj7:B	2w4x:A
1810	2xj7:B	2xj7:A
1810	2xj7:B	2xj7:B
1810	2xj7:B	5mi6:A
1811	2xj9:B	2xj9:A
1811	2xj9:B	2xj9:B
1812	2xja:A	2xja:A
1813	2xja:B	2xja:B
1814	2xja:C	2xja:C
1815	2xjz:K	2xjz:K
1816	2xkb:C	2xkb:C
1816	2xkb:C	2xkb:I
1817	2xla:A	2xla:A
1817	2xla:A	2xla:B
1818	2xmo:A	2xmo:A
1819	2xmr:A	2xmr:A
1820	2xom:A	2xom:A
1821	2xoz:B	2xoz:B
1822	2xqn:A	2xqn:A
1823	2xqn:M	2xqn:M
1824	2xqn:T	2xqn:T
1824	2xqn:T	7d2t:D
1824	2xqn:T	7qb0:A
1825	2xqx:B	2xqx:B
1826	2xrc:C	2xrc:A
1826	2xrc:C	2xrc:C
1827	2xre:B	2xre:A
1827	2xre:B	2xre:B
1828	2xs4:B	2xs4:B
1829	2xtj:A	2w2n:A
1829	2xtj:A	2xtj:A
1830	2xtj:E	2h32:B
1830	2xtj:E	2xtj:C
1830	2xtj:E	2xtj:E
1831	2xtm:B	2xtm:B
1831	2xtm:B	2xto:B
1831	2xtm:B	3lxx:A
1831	2xtm:B	6z3e:A
1832	2xts:B	2xts:B
1832	2xts:B	2xts:D
1833	2xts:C	2xts:A
1833	2xts:C	2xts:C
1834	2xtz:C	1cs4:C
1834	2xtz:C	1cul:C
1834	2xtz:C	1fqj:A
1834	2xtz:C	1fqj:D
1834	2xtz:C	1fqk:A
1834	2xtz:C	1kjy:C
1834	2xtz:C	1shz:A
1834	2xtz:C	1shz:D
1834	2xtz:C	1tad:B
1834	2xtz:C	1tad:C
1834	2xtz:C	1zca:A
1834	2xtz:C	2bcj:Q
1834	2xtz:C	2g83:B
1834	2xtz:C	2ik8:A
1834	2xtz:C	2ode:A
1834	2xtz:C	2xtz:A
1834	2xtz:C	2xtz:B
1834	2xtz:C	2xtz:C
1834	2xtz:C	2zjy:A
1834	2xtz:C	3ab3:A
1834	2xtz:C	3c7k:A
1834	2xtz:C	4qj5:A
1834	2xtz:C	6eg8:J
1834	2xtz:C	6r4o:B
1834	2xtz:C	6r4p:B
1834	2xtz:C	7bph:A
1834	2xtz:C	7jsn:E
1834	2xtz:C	7jsn:F
1834	2xtz:C	7x6i:E
1834	2xtz:C	7x6i:F
1834	2xtz:C	7x6i:G
1834	2xtz:C	7x6i:H
1834	2xtz:C	8buz:B
1834	2xtz:C	8bv5:B
1834	2xtz:C	8htg:A
1834	2xtz:C	8jpc:Q
1834	2xtz:C	8jpe:Q
1834	2xtz:C	8uqo:A
1835	2xu0:A	2xu0:A
1836	2xv1:A	2xv1:A
1837	2xva:A	2xva:A
1838	2xva:B	2xva:B
1839	2xva:C	2xva:C
1840	2xva:D	2xva:D
1841	2xvt:B	2xvt:A
1841	2xvt:B	2xvt:B
1841	2xvt:B	2xvt:C
1842	2xvy:A	2xvy:A
1843	2xxl:B	2xxl:B
1844	2xz4:A	2xz4:A
1845	2xz9:A	2xz9:A
1845	2xz9:A	2xz9:B
1845	2xz9:A	6v9k:A
1845	2xz9:A	6v9k:B
1846	2xzl:A	2wjv:A
1846	2xzl:A	2wjy:A
1846	2xzl:A	2xzl:A
1846	2xzl:A	2xzo:A
1847	2y0m:B	2y0m:B
1848	2y0o:A	2y0o:A
1849	2y1h:A	2y1h:A
1849	2y1h:A	2y1h:B
1850	2y1n:B	2cbl:B
1850	2y1n:B	2y1n:B
1851	2y1n:D	2y1n:D
1852	2y20:F	2y20:E
1852	2y20:F	2y20:F
1853	2y2b:A	2y2b:A
1854	2y35:A	2y35:A
1855	2y3c:A	2y3c:A
1856	2y3d:B	2y3d:A
1856	2y3d:B	2y3d:B
1857	2y3n:D	2y3n:D
1858	2y4g:B	2y4g:A
1858	2y4g:B	2y4g:B
1859	2y4o:A	2y4n:A
1859	2y4o:A	2y4n:B
1859	2y4o:A	2y4o:A
1859	2y4o:A	2y4o:B
1859	2y4o:A	4r1l:A
1859	2y4o:A	4r1l:B
1859	2y4o:A	4r1l:C
1859	2y4o:A	4r1l:D
1860	2y4q:A	2y4q:A
1861	2y4s:A	2y4s:A
1861	2y4s:A	2yoc:A
1861	2y4s:A	2yoc:B
1861	2y4s:A	4cvw:A
1861	2y4s:A	6j33:A
1861	2y4s:A	6j4h:A
1862	2y4y:D	2y4y:A
1862	2y4y:D	2y4y:B
1862	2y4y:D	2y4y:C
1862	2y4y:D	2y4y:D
1863	2y5p:A	2y5p:A
1863	2y5p:A	2y5p:B
1863	2y5p:A	2y5p:C
1863	2y5p:A	2y5p:D
1864	2y5q:A	2y5q:A
1865	2y6g:A	2y6g:A
1866	2y6i:A	2y6i:A
1867	2y6i:B	2y6i:B
1867	2y6i:B	4ar8:C
1867	2y6i:B	4arf:B
1868	2y6p:A	1gq9:A
1868	2y6p:A	1gq9:B
1868	2y6p:A	2y6p:A
1868	2y6p:A	2y6p:B
1869	2y7f:A	2y7f:A
1869	2y7f:A	2y7f:B
1869	2y7f:A	2y7f:C
1869	2y7f:A	2y7f:D
1869	2y7f:A	3chv:A
1869	2y7f:A	3e02:A
1869	2y7f:A	3e49:A
1869	2y7f:A	3e49:B
1869	2y7f:A	3e49:C
1869	2y7f:A	3e49:D
1869	2y7f:A	3fa5:A
1869	2y7f:A	3fa5:B
1869	2y7f:A	3lot:A
1869	2y7f:A	3lot:B
1869	2y7f:A	3lot:C
1869	2y7f:A	3lot:D
1869	2y7f:A	3no5:A
1869	2y7f:A	3no5:B
1870	2y7i:B	2y7i:A
1870	2y7i:B	2y7i:B
1871	2y9x:B	2y9x:B
1872	2y9x:F	2y9x:F
1873	2yb1:A	2yb1:A
1874	2yb5:A	2mzw:B
1874	2yb5:A	2yb5:A
1874	2yb5:A	4ado:A
1875	2ybd:A	2ybd:A
1876	2yc4:B	1tvg:A
1876	2yc4:B	2yc2:B
1876	2yc4:B	2yc4:A
1876	2yc4:B	2yc4:B
1877	2yc4:C	2yc2:C
1877	2yc4:C	2yc4:C
1877	2yc4:C	2yc4:D
1878	2yc5:A	2yc5:A
1879	2ydx:A	2ydx:A
1879	2ydx:A	2ydx:C
1879	2ydx:A	4ndn:E
1879	2ydx:A	4ndn:F
1880	2yeq:B	2yeq:A
1880	2yeq:B	2yeq:B
1881	2yes:B	2yes:B
1882	2yev:C	2yev:C
