PDB ID,Receptor chain,Ligand,Ligand chain,Ligand Number
1yij,3,MG,3,1
1yij,A,MG,0,1
1yij,T,MG,T,1
1yij,Y,MG,Y,1
1yio,A,MG,A,1
1yip,A,CU,A,1
1yip,A,CU,A,2
1yiq,A,CA,A,1
1yit,3,MG,3,1
1yit,T,MG,T,1
1yit,Y,MG,Y,1
1yix,A,ZN,A,1
1yix,A,ZN,A,2
1yix,B,ZN,B,1
1yix,B,ZN,B,2
1yj0,A,ZN,A,1
1yj3,A,CO,A,1
1yj3,A,CO,A,2
1yj9,3,MG,3,1
1yj9,T,MG,T,1
1yj9,Y,MG,Y,1
1yja,A,CA,A,1
1yja,A,CA,A,2
1yjb,A,CA,A,1
1yjb,A,CA,A,2
1yjc,A,CA,A,1
1yjc,A,CA,A,2
1yjk,A,CU,A,1
1yjk,A,CU,A,2
1yjn,3,MG,3,1
1yjn,A,MG,0,1
1yjn,T,MG,T,1
1yjn,Y,MG,Y,1
1yjw,3,MG,3,1
1yjw,T,MG,T,1
1yjw,Y,MG,Y,1
1yk4,A,FE,A,1
1yk5,A,FE,A,1
1yk5,B,FE,B,1
1yk5,C,FE,C,1
1yk5,D,FE,D,1
1ykf,A,ZN,A,1
1ykf,B,ZN,B,1
1ykf,C,ZN,C,1
1ykf,D,ZN,D,1
1ykk,B,FE,B,1
1ykk,D,FE,D,1
1ykk,F,FE,F,1
1ykk,H,FE,H,1
1ykk,J,FE,J,1
1ykk,L,FE,L,1
1ykl,B,FE,B,1
1ykl,D,FE,D,1
1ykl,F,FE,F,1
1ykl,H,FE,H,1
1ykl,J,FE,J,1
1ykl,L,FE,L,1
1ykm,B,FE,B,1
1ykm,D,FE,D,1
1ykm,F,FE,F,1
1ykm,H,FE,H,1
1ykm,J,FE,J,1
1ykm,L,FE,L,1
1ykn,B,FE,B,1
1ykn,D,FE,D,1
1ykn,F,FE,F,1
1ykn,H,FE,H,1
1ykn,J,FE,J,1
1ykn,L,FE,L,1
1yko,B,FE,B,1
1yko,D,FE,D,1
1yko,F,FE,F,1
1yko,H,FE,H,1
1yko,J,FE,J,1
1yko,L,FE,L,1
1ykp,B,FE,B,1
1ykp,D,FE,D,1
1ykp,F,FE,F,1
1ykp,H,FE,H,1
1ykp,J,FE,J,1
1ykp,L,FE,L,1
1ykt,A,CA,A,1
1yl5,A,MG,A,1
1yl5,B,MG,B,1
1yl6,A,MG,A,1
1yl6,B,MG,B,1
1yl7,A,MG,A,1
1yl7,B,MG,B,1
1yl7,D,MG,D,1
1yl7,E,MG,E,1
1yl7,F,MG,F,1
1yl7,G,MG,G,1
1ylc,A,CA,A,1
1yld,A,CA,A,1
1yle,A,CA,A,1
1ylh,A,MN,A,1
1ylk,A,ZN,A,1
1ylk,B,ZN,B,1
1ylk,C,ZN,C,1
1ylk,D,ZN,D,1
1ylo,A,ZN,A,1
1ylo,A,ZN,A,2
1ylo,B,ZN,B,1
1ylo,B,ZN,B,2
1ylo,C,ZN,C,1
1ylo,C,ZN,C,2
1ylo,D,ZN,D,1
1ylo,D,ZN,D,2
1ylo,E,ZN,E,1
1ylo,E,ZN,E,2
1ylo,F,ZN,F,1
1ylo,F,ZN,F,2
1ylv,A,ZN,A,1
1ym0,A,MG,A,1
1ym3,A,ZN,A,1
1yme,A,ZN,A,1
1ymq,A,MG,A,1
1ymq,A,MG,A,2
1ymv,A,MG,A,1
1yn4,A,ZN,A,1
1ynj,D,ZN,D,1
1ynj,D,ZN,D,2
1ynn,D,ZN,D,1
1ynn,D,ZN,D,2
1yno,A,MG,A,1
1yno,A,CA,A,1
1yns,A,MG,A,1
1ynw,A,ZN,A,1
1ynw,A,ZN,A,2
1ynw,B,ZN,B,1
1yny,A,MN,A,1
1yny,A,MN,A,2
1yny,B,MN,B,1
1yny,B,MN,B,2
1yo0,A,ZN,A,1
1yo1,A,ZN,A,1
1yo2,A,ZN,A,1
1yo7,A,ZN,A,1
1yo7,B,ZN,A,1
1yo8,A,CA,A,1
1yo8,A,CA,A,2
1yo8,A,CA,A,3
1yo8,A,CA,A,4
1yo8,A,CA,A,5
1yo8,A,CA,A,6
1yo8,A,CA,A,7
1yo8,A,CA,A,8
1yo8,A,CA,A,9
1yo8,A,CA,A,10
1yo8,A,CA,A,11
1yo8,A,CA,A,12
1yo8,A,CA,A,13
1yo8,A,CA,A,14
1yo8,A,CA,A,15
1yo8,A,CA,A,16
1yo8,A,CA,A,17
1yo8,A,CA,A,18
1yo8,A,CA,A,19
1yo8,A,CA,A,20
1yo8,A,CA,A,21
1yo8,A,CA,A,22
1yo8,A,CA,A,23
1yo8,A,CA,A,24
1yo8,A,CA,A,25
1yo8,A,CA,A,26
1yo8,A,CA,A,27
1yo8,A,CA,A,28
1yo8,A,CA,A,29
1yo8,A,CA,A,30
1yoe,A,CA,A,1
1yop,A,ZN,A,1
1you,A,ZN,A,1
1you,A,ZN,A,2
1you,A,CA,A,1
1you,B,ZN,B,1
1you,B,ZN,B,2
1you,B,CA,B,1
1yov,B,ZN,B,1
1yov,D,ZN,D,1
1yp1,A,ZN,A,1
1yp9,A,CA,A,1
1ypp,A,MN,A,1
1ypp,A,MN,A,2
1ypp,B,MN,B,1
1ypp,B,MN,B,2
1yq2,A,MG,A,1
1yq2,B,MG,B,1
1yq2,C,MG,C,1
1yq2,D,MG,D,1
1yq2,E,MG,E,1
1yq2,F,MG,F,1
1yq7,A,MG,A,1
1yq7,A,MG,A,2
1yq9,H,MG,H,1
1yq9,I,MG,I,1
1yqd,A,ZN,A,1
1yqd,A,ZN,A,2
1yqd,B,ZN,B,1
1yqd,B,ZN,B,2
1yqk,A,CA,A,1
1yql,A,CA,A,1
1yqm,A,CA,A,1
1yqn,A,ZN,A,1
1yqr,A,CA,A,1
1yqt,A,MG,A,1
1yqt,A,MG,A,2
1yqx,A,ZN,A,1
1yqx,A,ZN,A,2
1yqx,B,ZN,B,1
1yqx,B,ZN,B,2
1yqy,A,ZN,A,1
1yr5,A,CA,A,1
1yr5,A,CA,A,2
1yr5,A,CA,A,3
1yr5,A,CA,A,4
1yrb,B,MG,B,1
1yro,A,CA,A,1
1yro,B,MN,B,1
1yro,C,CA,C,1
1yro,D,MN,D,1
1yrq,H,MG,H,1
1yrq,I,MG,I,1
1yrq,J,MG,J,1
1yrq,K,MG,K,1
1yrq,M,MG,M,1
1yrq,N,MG,N,1
1yrt,B,CA,B,1
1yrt,B,CA,B,2
1yru,B,CA,B,1
1yru,B,CA,B,2
1ys1,X,CA,X,1
1ys2,X,CA,X,1
1ys6,A,CA,A,1
1ys6,B,CA,B,1
1ys7,A,MG,A,1
1ys7,B,MG,B,1
1ysb,A,ZN,A,1
1ysb,B,ZN,B,1
1ysd,A,ZN,A,1
1ysd,B,ZN,B,1
1yso,A,ZN,A,1
1yst,L,MN,M,1
1yst,M,MN,M,1
1yt3,A,ZN,A,1
1ytm,A,MN,A,1
1ytm,B,MN,B,1
1ytu,A,MG,A,1
1ytu,B,MG,B,1
1ytz,C,CA,C,1
1ytz,C,CA,C,2
1ytz,C,CA,C,3
1ytz,C,CA,C,4
1yu0,A,CA,A,1
1yu4,A,MG,A,1
1yu4,B,MG,A,1
1yu4,C,MG,A,1
1yu6,A,CA,A,1
1yu6,B,CA,B,1
1yu9,A,MG,A,1
1yui,A,ZN,A,1
1yuj,A,ZN,A,1
1yun,B,MG,B,1
1yut,A,CA,A,1
1yut,A,CA,A,2
1yut,B,CA,B,1
1yut,B,CA,B,2
1yuu,A,CA,A,1
1yuu,A,CA,A,2
1yuu,B,CA,B,1
1yuu,B,CA,B,2
1yux,A,FE,A,1
1yux,A,FE,A,2
1yux,B,FE,B,1
1yux,B,FE,B,2
1yuz,A,FE,A,1
1yuz,A,FE,A,2
1yuz,B,FE,B,1
1yuz,B,FE,B,2
1yv0,C,MG,C,1
1yv0,C,MG,C,2
1yv3,A,MG,A,1
1yv5,A,MG,A,1
1yv5,A,MG,A,2
1yvd,A,MG,A,1
1yve,I,MG,I,1
1yve,J,MG,J,1
1yve,K,MG,K,1
1yve,L,MG,L,1
1yvg,A,ZN,A,1
1yvh,A,MG,A,1
1yvm,A,CO,A,1
1yvm,A,CO,A,2
1yvn,G,CA,G,1
1yvp,A,MG,A,1
1yvp,B,MG,B,1
1yvu,A,CA,A,1
1yw0,A,MG,A,1
1yw0,B,MG,B,1
1yw0,C,MG,C,1
1yw0,C,MG,C,2
1yw4,A,ZN,A,1
1yw4,B,ZN,B,1
1yw7,A,MN,A,1
1yw7,A,MN,A,2
1yw8,A,MN,A,1
1yw8,A,MN,A,2
1yw9,A,MN,A,1
1yw9,A,MN,A,2
1yws,A,ZN,A,1
1ywt,B,CA,B,1
1yxh,A,CA,A,1
1yxi,A,MG,A,1
1yxi,A,MG,A,2
1yxi,A,MG,A,3
1yxl,A,CA,A,1
1yyd,A,CA,A,1
1yyd,A,CA,A,2
1yyd,A,MN,A,1
1yyg,A,CA,A,1
1yyg,A,CA,A,2
1yyg,A,CA,A,3
1yyq,B,MG,B,1
1yyr,B,MG,B,1
1yys,B,MG,B,1
1yys,B,MG,B,2
1yyu,A,MG,A,1
1yyu,B,MG,B,1
1yyy,1,CA,1,1
1yyz,A,MG,A,1
1yyz,A,MG,A,2
1yz0,A,MG,A,1
1yz0,B,MG,B,1
1yzk,A,MG,A,1
1yzl,A,MG,A,1
1yzn,A,MG,A,1
1yzp,A,CA,A,1
1yzp,A,CA,A,2
1yzq,A,MG,A,1
1yzr,A,CA,A,1
1yzr,A,CA,A,2
1yzt,A,MG,A,1
1yzt,B,MG,B,1
1yzu,A,MG,A,1
1yzu,B,MG,B,1
1z01,A,FE,A,1
1z01,B,FE,B,1
1z01,C,FE,C,1
1z01,D,FE,D,1
1z01,E,FE,E,1
1z01,F,FE,F,1
1z02,A,FE,A,1
1z02,B,FE,B,1
1z02,C,FE,C,1
1z02,D,FE,D,1
1z02,E,FE,E,1
1z02,F,FE,F,1
1z03,A,FE,A,1
1z03,B,FE,B,1
1z03,C,FE,C,1
1z03,D,FE,D,1
1z03,E,FE,E,1
1z03,F,FE,F,1
1z05,A,ZN,A,1
1z06,A,MG,A,1
1z07,A,MG,A,1
1z08,A,MG,A,1
1z08,B,MG,B,1
1z08,D,MG,D,1
1z0a,A,MG,A,1
1z0b,A,CA,A,1
1z0f,A,MG,A,1
1z0j,A,MG,A,1
1z0k,A,MG,A,1
1z0k,C,MG,C,1
1z1l,A,ZN,A,1
1z1w,A,ZN,A,1
1z25,A,MN,A,1
1z2b,C,MG,C,1
1z2c,A,MG,A,1
1z2c,C,MG,C,1
1z2l,A,ZN,A,1
1z2l,A,ZN,A,2
1z2l,B,ZN,B,1
1z2l,B,ZN,B,2
1z2n,X,MG,X,1
1z2o,X,MG,X,1
1z2o,X,MG,X,2
1z2p,X,MG,X,1
1z2p,X,MG,X,2
1z2w,A,MN,A,1
1z2w,A,MN,A,2
1z2w,B,MN,B,1
1z2w,B,MN,B,2
1z32,X,CA,X,1
1z3a,A,ZN,A,1
1z3a,B,ZN,B,1
1z3h,A,MG,A,1
1z3i,X,ZN,X,1
1z3j,A,ZN,A,1
1z3j,A,ZN,A,2
1z3j,A,CA,A,1
1z3j,A,CA,A,2
1z3j,A,CA,A,3
1z3s,A,CA,A,1
1z3s,B,CA,B,1
1z3u,A,CA,A,1
1z3u,B,CA,B,1
1z3u,C,CA,C,1
1z3u,D,CA,D,1
1z4i,A,MG,A,1
1z4j,A,MG,A,1
1z4j,A,MG,A,2
1z4k,A,MG,A,1
1z4l,A,MG,A,1
1z4l,A,MG,A,2
1z4m,A,MG,A,1
1z4n,A,MG,A,1
1z4n,B,MG,B,1
1z4o,A,MG,A,1
1z4o,B,MG,B,1
1z4p,X,MG,X,1
1z4q,A,MG,A,1
1z4q,A,MG,A,2
1z4v,A,CA,A,1
1z4w,A,CA,A,1
1z4x,A,CA,A,1
1z4y,A,CA,A,1
1z4z,A,CA,A,1
1z50,A,CA,A,1
1z5b,B,MG,B,1
1z5g,A,MG,A,1
1z5g,B,MG,B,1
1z5g,C,MG,C,1
1z5g,D,MG,D,1
1z5h,A,ZN,A,1
1z5h,B,ZN,B,1
1z5r,A,ZN,A,1
1z5r,B,ZN,B,1
1z5r,C,ZN,C,1
1z5u,A,MG,A,1
1z5u,B,MG,B,1
1z5u,C,MG,C,1
1z5u,D,MG,D,1
1z60,A,ZN,A,1
1z60,A,ZN,A,2
1z6c,A,CA,A,1
1z6c,A,CA,A,2
1z6j,H,CA,H,1
1z6j,L,CA,L,1
1z6j,L,MG,L,1
1z6k,A,MG,A,1
1z6o,A,CA,A,1
1z6o,B,CA,B,1
1z6o,C,CA,C,1
1z6o,D,CA,B,1
1z6o,E,CA,A,1
1z6o,F,CA,F,1
1z6o,G,CA,F,1
1z6o,H,CA,C,1
1z6o,I,CA,C,1
1z6o,J,CA,F,1
1z6o,K,CA,B,1
1z6o,L,CA,A,1
1z6o,M,FE,M,1
1z6o,N,FE,N,1
1z6o,O,FE,O,1
1z6o,P,FE,P,1
1z6o,Q,FE,Q,1
1z6o,R,FE,R,1
1z6o,S,FE,S,1
1z6o,T,FE,T,1
1z6o,U,FE,U,1
1z6o,V,FE,V,1
1z6o,W,FE,W,1
1z6o,X,FE,X,1
1z6r,A,ZN,A,1
1z6r,B,ZN,B,1
1z6r,C,ZN,C,1
1z6r,D,ZN,D,1
1z6u,A,ZN,A,1
1z6u,A,ZN,A,2
1z6u,B,ZN,B,1
1z6u,B,ZN,B,2
1z6x,B,MG,B,1
1z70,X,CA,X,1
1z70,X,CA,X,2
1z72,B,MG,B,1
1z7h,A,ZN,A,1
1z7h,A,ZN,A,2
1z7s,1,CA,1,1
1z83,A,ZN,A,1
1z83,A,ZN,B,1
1z83,B,ZN,B,1
1z83,B,ZN,B,2
1z83,C,ZN,C,1
1z83,C,ZN,C,2
1z84,A,ZN,A,1
1z84,A,ZN,A,2
1z84,B,ZN,B,1
1z84,B,ZN,B,2
1z88,A,MG,A,1
1z88,B,MG,B,1
1z88,C,MG,C,1
1z88,D,MG,D,1
1z8i,B,ZN,B,1
1z8l,A,ZN,A,1
1z8l,A,ZN,A,2
1z8l,B,ZN,B,1
1z8l,B,ZN,B,2
1z8l,C,ZN,C,1
1z8l,C,ZN,C,2
1z8l,D,ZN,D,1
1z8l,D,ZN,D,2
1z8n,A,MG,A,1
1z8r,A,ZN,A,1
1z93,A,ZN,A,1
1z97,A,ZN,A,1
1z9g,E,CA,E,1
1z9g,E,CA,E,2
1z9g,E,CA,E,3
1z9g,E,CA,E,4
1z9g,E,ZN,E,1
1z9j,A,FE,B,1
1z9j,B,FE,B,1
1z9j,B,MN,B,1
1z9k,A,FE,B,1
1z9k,B,FE,B,1
1z9n,A,CU,A,1
1z9n,A,ZN,A,1
1z9n,B,CU,B,1
1z9n,B,ZN,B,1
1z9n,C,CU,C,1
1z9n,C,ZN,C,1
1z9n,D,CU,D,1
1z9n,D,ZN,D,1
1z9p,A,CU,A,1
1z9p,A,ZN,A,1
1z9p,B,CU,B,1
1z9p,B,ZN,B,1
1z9y,A,ZN,A,1
1za0,A,MN,A,1
1za1,B,ZN,B,1
1za1,D,ZN,D,1
1za2,B,ZN,B,1
1za2,D,ZN,D,1
1za5,A,FE,A,1
1za5,B,FE,B,1
1zaa,C,ZN,C,1
1zaa,C,ZN,C,2
1zaa,C,ZN,C,3
1zab,A,ZN,A,1
1zab,B,ZN,B,1
1zab,C,ZN,C,1
1zab,D,ZN,D,1
1zao,A,MN,A,1
1zao,A,MN,A,2
1zar,A,MN,A,1
1zb7,A,ZN,A,1
1zbd,A,MG,A,1
1zbd,B,ZN,B,1
1zbd,B,ZN,B,2
1zbh,A,MG,A,1
1zbh,B,MG,B,1
1zbh,C,MG,C,1
1zbh,C,MG,C,2
1zbh,D,MG,D,1
1zbi,A,MG,A,1
1zbi,A,MG,A,2
1zbi,B,MG,B,1
1zbi,B,MG,B,2
1zbl,A,MG,A,1
1zbl,A,MG,A,2
1zbl,B,MG,B,1
1zbl,B,MG,B,2
1zbu,A,MG,A,1
1zbu,A,MG,A,2
1zbu,B,MG,B,1
1zbu,C,MG,C,1
1zbu,C,MG,C,2
1zbu,D,MG,D,1
1zc3,A,MG,A,1
1zc3,C,MG,C,1
1zc4,A,MG,A,1
1zc4,C,MG,C,1
1zca,A,MG,A,1
1zca,B,MG,B,1
1zcm,A,CA,A,1
1zcm,A,CA,A,2
1zco,B,MN,B,1
1zct,A,MN,A,1
1zct,B,MN,B,1
1zd2,P,MG,P,1
1zd3,A,MG,A,1
1zd4,A,MG,A,1
1zd5,A,MG,A,1
1zde,A,ZN,A,1
1zde,A,CA,A,1
1zdf,A,MN,A,1
1zdg,A,MN,A,1
1zdm,A,MN,A,1
1zdm,B,MN,B,1
1zdp,E,CA,E,1
1zdp,E,CA,E,2
1zdp,E,CA,E,3
1zdp,E,CA,E,4
1zdp,E,ZN,E,1
1zdq,A,CU,A,1
1zdq,A,CU,A,2
1zdq,B,CU,B,1
1zdq,B,CU,B,2
1zdq,C,CU,C,1
1zdq,C,CU,C,2
1zds,A,CU,A,1
1zds,A,CU,A,2
1zds,B,CU,B,1
1zds,B,CU,B,2
1zds,C,CU,C,1
1zds,C,CU,C,2
1ze1,A,MG,A,1
1ze1,B,MG,B,1
1ze1,C,MG,C,1
1ze1,D,MG,D,1
1ze8,A,ZN,A,1
1zeb,A,ZN,A,1
1zeb,A,ZN,A,2
1zeb,A,MG,A,1
1zeb,A,CA,A,1
1zed,A,ZN,A,1
1zed,A,ZN,A,2
1zed,A,MG,A,1
1zed,A,CA,A,1
1zef,A,ZN,A,1
1zef,A,ZN,A,2
1zef,A,MG,A,1
1zef,A,CA,A,1
1zen,A,ZN,A,1
1zen,A,ZN,A,2
1zes,A,MG,A,1
1zes,B,MG,B,1
1zes,C,MG,C,1
1zet,A,MG,A,1
1zfd,A,ZN,A,1
1zfk,A,ZN,A,1
1zfn,A,ZN,A,1
1zfn,B,ZN,B,1
1zfn,C,ZN,C,1
1zfn,D,ZN,D,1
1zfo,A,ZN,A,1
1zfp,E,ZN,E,1
1zfq,A,ZN,A,1
1zfs,A,CA,A,1
1zfs,A,CA,A,2
1zfs,B,CA,B,1
1zfs,B,CA,B,2
1zg7,A,ZN,A,1
1zg7,B,ZN,B,1
1zg7,C,ZN,C,1
1zg8,A,ZN,A,1
1zg8,B,ZN,B,1
1zg8,C,ZN,C,1
1zg9,A,ZN,A,1
1zg9,B,ZN,B,1
1zg9,C,ZN,C,1
1zge,A,ZN,A,1
1zgf,A,ZN,A,1
1zgw,A,ZN,A,1
1zh1,A,ZN,A,1
1zh1,B,ZN,B,1
1zh2,A,CA,A,1
1zh2,B,CA,B,1
1zh4,A,MG,A,1
1zh4,B,MG,B,1
1zh9,A,ZN,A,1
1zi1,A,MN,A,1
1zia,A,CU,A,1
1zib,A,CU,A,1
1zin,A,ZN,A,1
1zio,A,ZN,A,1
1zip,A,ZN,A,1
1ziv,A,CA,A,1
1ziv,A,CA,A,2
1zj2,A,MN,A,1
1zja,A,CA,A,1
1zja,B,CA,B,1
1zjb,A,CA,A,1
1zjb,B,CA,B,1
1zjc,A,CO,A,1
1zjc,A,CO,A,2
1zjc,A,CO,A,3
1zjj,A,MG,A,1
1zjj,B,MG,B,1
1zjl,A,ZN,A,1
1zjl,A,ZN,A,2
1zjn,A,MG,A,1
1zjo,A,MN,A,1
1zjp,A,MN,A,1
1zkj,A,ZN,A,1
1zkl,A,ZN,A,1
1zkm,A,ZN,A,1
1zkm,B,ZN,B,1
1zkm,C,ZN,C,1
1zkm,D,ZN,D,1
1zkn,A,ZN,A,1
1zkn,B,ZN,B,1
1zkn,C,ZN,C,1
1zkn,D,ZN,D,1
1zkp,A,ZN,A,1
1zkp,A,ZN,A,2
1zkp,B,ZN,B,1
1zkp,B,ZN,B,2
1zkp,C,ZN,C,1
1zkp,C,ZN,C,2
1zkp,D,ZN,D,1
1zkp,D,ZN,D,2
1zkw,A,ZN,A,1
1zkw,B,ZN,B,1
1zkx,A,ZN,A,1
1zkx,B,ZN,B,1
1zl6,A,ZN,A,1
1zl6,B,ZN,B,1
1zl7,A,CA,A,1
1zlh,A,ZN,A,1
1zli,A,ZN,A,1
1zlp,A,MG,A,1
1zm1,A,CA,A,1
1zm1,B,CA,B,1
1zm5,A,CU,A,1
1zm7,D,MG,D,1
1zm8,A,MN,A,1
1zm8,A,MN,A,2
1zme,C,ZN,C,1
1zme,C,ZN,C,2
1zme,D,ZN,D,1
1zme,D,ZN,D,2
1zmr,A,CA,A,1
1zmr,A,CA,A,2
1zn2,A,MG,A,1
1zn3,A,ZN,A,1
1zn3,B,ZN,B,1
1znb,A,ZN,A,1
1znb,A,ZN,A,2
1znb,B,ZN,B,1
1znb,B,ZN,B,2
1znc,A,ZN,A,1
1znc,B,ZN,B,1
1zno,B,MG,B,1
1zns,A,ZN,A,1
1zob,A,CA,A,1
1zol,A,MG,A,1
1zoo,A,MG,A,1
1zoo,B,MG,B,1
1zop,A,MN,A,1
1zop,B,MN,B,1
1zot,A,MG,A,1
1zot,A,MG,A,2
1zot,B,CA,B,1
1zot,B,CA,B,2
1zp5,A,CA,A,1
1zp5,A,CA,A,2
1zp5,A,ZN,A,1
1zp5,A,ZN,A,2
1zp9,A,MN,A,1
1zp9,B,MN,B,1
1zp9,C,MN,C,1
1zp9,D,MN,D,1
1zpd,A,MG,A,1
1zpd,B,MG,B,1
1zpd,E,MG,E,1
1zpd,F,MG,F,1
1zpe,A,MN,A,1
1zpe,A,MN,A,2
1zpe,B,MN,B,1
1zpe,B,MN,B,2
1zpe,C,MN,C,1
1zpe,C,MN,C,2
1zpg,A,MN,A,1
1zpg,A,MN,A,2
1zpg,B,MN,B,1
1zpg,B,MN,B,2
1zpg,C,MN,C,1
1zpg,C,MN,C,2
1zqc,A,CA,A,1
1zqd,A,CA,A,1
1zqd,A,CA,A,2
1zqj,A,CA,A,1
1zqj,A,CA,A,2
1zql,A,MN,A,1
1zql,A,MN,A,2
1zql,A,MN,A,3
1zqm,A,MN,A,1
1zqm,A,MN,A,2
1zqq,A,MN,A,1
1zqq,A,MN,A,2
1zqt,A,ZN,A,1
1zqz,A,MN,A,1
1zqz,A,MN,A,2
1zr0,A,CA,A,1
1zr0,C,CA,C,1
1zr6,A,ZN,A,1
1zr6,A,ZN,A,2
1zr9,A,ZN,A,1
1zrp,A,ZN,A,1
1zs0,A,CA,A,1
1zs0,A,CA,A,2
1zs0,A,ZN,A,1
1zs0,A,ZN,A,2
1zs9,A,MG,A,1
1zsb,A,ZN,A,1
1zsc,A,ZN,A,1
1zsh,A,MG,A,1
1zsp,A,MN,A,1
1zsp,B,MN,B,1
1zsw,A,ZN,A,1
1zsz,A,MG,A,1
1zsz,B,MG,B,1
1zsz,C,MG,C,1
1zt2,A,ZN,A,1
1zt2,C,ZN,C,1
1zte,A,MN,A,1
1zte,B,MN,B,1
1zte,C,MN,C,1
1zte,D,MN,D,1
1zth,A,MN,A,1
1zth,B,MN,B,1
1zth,C,MN,C,1
1zth,D,MN,D,1
1ztq,A,ZN,A,1
1ztq,A,ZN,A,2
1ztq,A,CA,A,1
1ztq,A,CA,A,2
1ztq,A,CA,A,3
1ztq,B,ZN,B,1
1ztq,B,ZN,B,2
1ztq,B,CA,B,1
1ztq,B,CA,B,2
1ztq,B,CA,B,3
1ztq,C,ZN,C,1
1ztq,C,ZN,C,2
1ztq,C,CA,C,1
1ztq,C,CA,C,2
1ztq,C,CA,C,3
1ztq,D,ZN,D,1
1ztq,D,ZN,D,2
1ztq,D,CA,D,1
1ztq,D,CA,D,2
1ztq,D,CA,D,3
1zu0,A,MN,A,1
1zu1,A,ZN,A,1
1zu1,A,ZN,A,2
1zud,1,ZN,1,1
1zud,3,ZN,3,1
1zud,3,CA,3,1
1zuq,A,MN,A,1
1zuq,B,MN,B,1
1zuz,A,CA,A,1
1zuz,A,CA,A,2
1zuz,A,CA,A,3
1zuz,A,CA,A,4
1zv2,A,CU,A,1
1zv2,A,CU,A,2
1zv2,A,MG,A,1
1zvi,A,ZN,A,1
1zvj,A,CA,A,1
1zvk,A,CA,A,1
1zvk,B,CA,B,1
1zvl,A,ZN,A,1
1zvl,B,ZN,A,1
1zvw,A,MG,A,1
1zvw,A,MG,A,2
1zvx,A,CA,A,1
1zvx,A,CA,A,2
1zvx,A,ZN,A,1
1zvx,A,ZN,A,2
1zw5,A,MG,A,1
1zw5,A,MG,A,2
1zw6,A,MG,A,1
1zw6,A,CA,A,1
1zw6,A,CA,A,2
1zw8,A,ZN,A,1
1zw8,A,ZN,A,2
1zwj,A,ZN,A,1
1zwj,A,ZN,A,2
1zwj,B,ZN,B,1
1zwj,B,ZN,B,2
1zx1,A,ZN,A,1
1zx1,B,ZN,B,1
1zxc,A,ZN,A,1
1zxc,B,ZN,B,1
1zxi,B,CU,B,1
1zxi,E,CU,E,1
1zxv,A,ZN,A,1
1zxv,B,ZN,B,1
1zxy,A,MG,A,1
1zxy,B,MG,B,1
1zxy,C,MG,C,1
1zxy,C,MG,C,2
1zxy,D,MG,D,1
1zxy,D,MG,D,2
1zxz,A,ZN,A,1
1zxz,B,ZN,B,1
1zy0,A,ZN,A,1
1zy0,B,ZN,B,1
1zy1,A,ZN,A,1
1zy1,B,ZN,B,1
1zy2,A,MG,A,1
1zy7,A,ZN,A,1
1zy7,B,ZN,B,1
1zyd,A,MG,A,1
1zyd,B,MG,B,1
1zyk,B,MG,B,1
1zyk,C,MG,C,1
1zyk,D,MG,D,1
1zyq,A,MG,A,1
1zyq,A,MG,A,2
1zyr,D,ZN,D,1
1zyr,D,MG,D,1
1zyr,N,ZN,N,1
1zyr,N,ZN,N,2
1zyr,N,MG,N,1
1zz0,A,ZN,A,1
1zz0,B,ZN,B,1
1zz0,C,ZN,C,1
1zz0,D,ZN,D,1
1zz1,A,ZN,A,1
1zz1,B,ZN,B,1
1zz1,C,ZN,C,1
1zz1,D,ZN,D,1
1zz3,A,ZN,A,1
1zz3,B,ZN,B,1
1zz3,C,ZN,C,1
1zz3,D,ZN,D,1
1zzb,A,CO,A,1
1zzb,B,CO,B,1
1zzc,A,CO,A,1
1zzc,B,CO,B,1
1zzh,A,CA,A,1
1zzh,A,ZN,A,1
1zzh,B,CA,B,1
1zzh,B,ZN,B,1
1zzh,B,ZN,B,2
1zzh,C,CA,C,1
1zzh,D,CA,D,1
1zzm,A,ZN,A,1
1zzm,A,ZN,A,2
1zzm,A,ZN,A,3
1zzq,A,ZN,A,1
1zzq,B,ZN,A,1
1zzr,A,ZN,A,1
1zzr,B,ZN,A,1
1zzs,A,ZN,A,1
1zzs,B,ZN,A,1
1zzt,A,ZN,A,1
1zzt,B,ZN,A,1
1zzu,A,ZN,A,1
1zzu,B,ZN,A,1
1zzz,A,CA,A,1
221p,A,MG,A,1
258l,A,ZN,A,1
259l,A,CO,A,1
260l,A,NI,A,1
2a03,A,MN,A,1
2a03,B,MN,B,1
2a07,F,MG,F,1
2a07,G,MG,G,1
2a07,H,MG,H,1
2a07,I,MG,I,1
2a07,J,MG,J,1
2a07,K,MG,K,1
2a0b,A,ZN,A,1
2a0f,B,ZN,B,1
2a0i,A,MG,A,1
2a0s,A,ZN,A,1
2a11,A,CA,A,1
2a19,B,MG,B,1
2a19,C,MG,C,1
2a1k,A,ZN,A,1
2a1k,B,ZN,B,1
2a20,A,ZN,A,1
2a20,A,ZN,A,2
2a21,A,ZN,A,1
2a21,B,ZN,B,1
2a25,A,ZN,A,1
2a2i,A,ZN,A,1
2a2i,B,ZN,B,1
2a2q,H,CA,H,1
2a2q,L,MG,L,1
2a2q,L,CA,L,1
2a2q,L,CA,L,2
2a2q,L,MG,L,2
2a2q,L,CA,L,3
